genre,label,loudness,energy,tempo,danceability,release_date
Pop,EMI,-25.4,0.44,172.99,0.84,2021-05-21
Pop,Sony Music,-49.14,0.68,73.29,0.49,2017-11-02
Pop,XL Recordings,-17.77,0.53,126.77,0.31,2016-07-26
Pop,Universal Music,-41.34,0.88,122.19,0.63,2024-11-10
Pop,Sony Music,-8.77,0.3,140.95,0.83,2018-08-18
Pop,EMI,-53.17,0.61,170.93,0.83,2021-11-07
Pop,Sony Music,-39.82,0.21,74.29,0.96,2025-03-07
Pop,Universal Music,-31.33,0.04,145.91,0.21,2020-01-19
Pop,EMI,-39,0.28,152.28,0.93,2016-09-20
Pop,Island Records,-27.8,0.73,141.33,0.25,2021-06-17
Pop,Columbia,-26.13,0.17,68.28,0.66,2018-08-29
Pop,Columbia,-7.39,0.44,92.9,0.4,2015-05-15
Pop,Sony Music,-10.15,0.36,134.21,0.27,2021-07-24
Pop,XL Recordings,-22.35,0.37,191.57,0.32,2019-10-07
Pop,Sony Music,-33.82,0.55,123.79,0.77,2024-10-24
Pop,Warner Music,-32.15,0.11,183.81,0.07,2018-01-19
Pop,Warner Music,-32.22,0.11,99.63,0.33,2023-07-18
Pop,Columbia,-2.28,0.48,119.85,0.89,2015-08-26
Pop,XL Recordings,-9.24,0.61,109.25,0.56,2018-01-10
Pop,Warner Music,-25.31,0.18,175.27,0.21,2025-02-18
Pop,Island Records,-33.5,0.59,92.08,0.95,2021-02-02
Pop,Sony Music,-47.42,0.07,179.8,0.54,2022-03-12
Pop,Warner Music,-2.85,0.62,133.65,0.16,2016-06-06
Pop,Columbia,-49.37,0.44,193.44,0.31,2023-11-21
Pop,Warner Music,-52.64,0.68,101.51,0.5,2019-02-24
Pop,Sony Music,-16.75,0.67,176.23,0.48,2017-04-06
Pop,Columbia,-15.74,0.96,185.64,0.69,2016-02-20
Pop,Island Records,-5.36,0.2,72.86,0.86,2023-07-15
Pop,Warner Music,-48.54,0.27,129.52,0.26,2021-01-10
Pop,Universal Music,-37.32,0.73,179.8,0.07,2018-11-12
Pop,Universal Music,-26.02,0.72,83.43,0.65,2018-11-23
Pop,EMI,-11.3,0.03,66.85,0.46,2021-01-09
Pop,Sony Music,-38.8,0.26,180.06,0.64,2019-06-23
Pop,Warner Music,-21.89,0.77,175.2,0.74,2022-12-25
Pop,Warner Music,-53.03,0.76,153.9,0.77,2025-03-10
Pop,Warner Music,-33.8,0.88,139.57,0.55,2016-09-08
Pop,EMI,-20.95,0.03,80.23,0.2,2018-08-09
Pop,Universal Music,-17.31,0.08,168.42,0.5,2020-08-16
Pop,EMI,-22.87,0.75,186.28,0.88,2016-11-09
Pop,Island Records,-44.77,0.34,190.25,0.17,2021-02-22
Pop,XL Recordings,-38.89,0.14,176.74,0.33,2015-12-25
Pop,Island Records,-14.89,0.67,184.96,0.37,2016-01-20
Pop,Island Records,-22.9,0.62,192.05,0.85,2016-01-16
Pop,EMI,-8.89,0.88,138.27,0.17,2017-10-20
Pop,Island Records,-17.7,0.77,134.01,0.91,2017-07-21
Pop,Warner Music,-6.68,0.04,64.28,0.15,2017-01-19
Pop,Warner Music,-19.48,0.38,109.89,0.49,2025-12-31
Pop,Warner Music,-54.93,0.45,159.46,0.34,2019-02-12
Pop,Columbia,-4.04,0.97,117.72,0.35,2024-01-30
Pop,EMI,-19.55,0.62,117.4,0.2,2024-02-23
Pop,Sony Music,-33.79,0.27,79.52,0.98,2017-06-14
Pop,Warner Music,-40.53,0.49,184.09,0.46,2024-09-13
Pop,Island Records,-47.56,0.74,178.12,0.54,2024-04-07
Pop,EMI,-53.1,0.25,190.74,0.55,2020-10-07
Pop,Universal Music,-1.68,0.77,106.19,0.09,2015-05-04
Pop,Island Records,-52.91,0.62,97.73,0.98,2015-02-09
Pop,Warner Music,-48.57,0.56,171.11,0.63,2022-12-24
Pop,Island Records,-41.82,0.53,166.46,0.08,2017-05-05
Pop,Island Records,-41.29,0.14,71.25,0.69,2021-11-29
Pop,EMI,-29.84,0.22,194.72,0.63,2024-12-29
Pop,Warner Music,-52.29,0.46,131.54,0.51,2023-03-10
Pop,EMI,-52.24,0.51,72.69,0.7,2015-12-24
Pop,Island Records,-29.51,0.28,91.68,0.06,2015-07-20
Pop,Sony Music,-3.86,0.08,123.89,0.44,2023-11-04
Pop,Island Records,-27.69,0.24,191.38,0.09,2021-01-22
Pop,Warner Music,-33.81,0.17,131.79,0.15,2016-02-18
Pop,Island Records,-10.05,0.91,133.86,0.09,2019-09-22
Pop,Columbia,-19.61,0.83,90.29,0.98,2020-11-30
Pop,Columbia,-34.55,0.23,96.59,0.88,2023-01-28
Pop,Island Records,-45.43,0.09,78.29,0.6,2017-07-02
Pop,EMI,-4.66,0.56,68.34,0.55,2025-08-08
Pop,Island Records,-29.79,0.36,186.21,0.93,2024-04-15
Pop,EMI,-13.11,0.75,92.65,0.43,2021-04-15
Pop,Columbia,-34.52,0.35,181.85,0.65,2015-08-09
Pop,Columbia,-50.69,0.66,171.57,0.11,2015-05-27
Pop,Columbia,-2.34,0.46,116.46,0.21,2022-08-25
Pop,XL Recordings,-15.46,0.1,125.88,0.37,2021-04-04
Pop,Warner Music,-21.74,0.65,102.37,0.95,2015-07-15
Pop,Columbia,-28.8,0.22,179.53,0.57,2016-03-31
Pop,Warner Music,-38.18,0.58,189.42,0.63,2015-04-02
Pop,Columbia,-44.45,0.69,137.04,0.35,2019-04-13
Pop,EMI,-3.99,0.32,174.44,0.07,2022-02-27
Pop,Columbia,-26.63,0.95,191.41,0.64,2017-12-26
Pop,Island Records,-27.87,0.18,88.56,0.84,2021-01-27
Pop,Sony Music,-44.58,0.62,82.68,0.13,2017-04-02
Pop,Sony Music,-16.5,0.36,120.45,0.88,2025-05-11
Pop,Sony Music,-23.62,0.71,97.8,0.69,2025-02-22
Pop,EMI,-18.6,0.62,105.76,0.76,2021-10-07
Pop,Warner Music,-50.27,0.35,82.53,0.78,2015-03-03
Pop,XL Recordings,-53.49,0.91,158.85,0.52,2021-01-13
Pop,XL Recordings,-37.22,0.83,146.02,0.13,2017-04-16
Pop,EMI,-49.77,0.88,86.2,0.31,2022-05-24
Pop,Columbia,-10.29,0.09,162.94,0.25,2017-07-29
Pop,XL Recordings,-15.13,0.88,129.22,0.09,2018-03-18
Pop,Sony Music,-41.08,0.68,151.62,0.23,2019-08-20
Pop,XL Recordings,-34.47,0.14,191.55,0.07,2017-10-19
Pop,Island Records,-45.89,0.81,62.51,0.84,2018-11-08
Pop,Columbia,-20.77,0.73,79.49,0.74,2023-12-29
Pop,Columbia,-31.56,0.77,185.04,0.87,2025-11-20
Pop,Warner Music,-44.57,0.09,85.75,0.72,2024-12-28
Pop,XL Recordings,-24.58,0.31,68.4,0.16,2022-04-07
Pop,Universal Music,-17.98,0.5,75.39,0.59,2018-08-07
Pop,XL Recordings,-14.61,0.87,135.93,0.09,2019-10-04
Pop,Universal Music,-25.37,0.77,159.05,0.1,2017-10-22
Pop,Universal Music,-31.04,0.2,82.22,0.74,2017-11-19
Pop,EMI,-6.58,0.91,153.38,0.61,2017-06-03
Pop,Sony Music,-35.92,0.97,134.73,0.65,2025-06-17
Pop,EMI,-4.06,0.76,120.93,0.94,2015-11-21
Pop,XL Recordings,-22.6,0.62,131.04,0.46,2022-02-07
Pop,Columbia,-29.31,0.97,167.26,0.37,2025-03-20
Pop,Universal Music,-10.67,0.78,121.26,0.89,2018-01-11
Pop,XL Recordings,-2.95,0.65,133.62,0.86,2016-05-10
Pop,Sony Music,-4.32,0.1,162.93,0.97,2018-12-13
Pop,Warner Music,-10.1,0.03,197.18,0.3,2018-01-15
Pop,Columbia,-50.18,0.46,162.17,0.51,2024-02-22
Pop,Warner Music,-8.73,0.4,171.7,0.77,2017-11-12
Pop,Sony Music,-7.09,0.89,101.14,0.81,2023-10-15
Pop,Universal Music,-29.07,0.72,158.44,0.6,2021-04-15
Pop,EMI,-44.32,0.57,121.9,0.43,2025-04-02
Pop,EMI,-32.57,0.47,185.73,0.38,2016-07-22
Pop,Universal Music,-18.08,0.43,174.82,0.44,2019-09-09
Pop,Columbia,-53.93,0.06,159.85,0.23,2018-10-13
Pop,EMI,-16.66,0.55,107.99,0.76,2023-04-03
Pop,Warner Music,-1.04,0.53,148.6,0.69,2024-12-28
Pop,Universal Music,-33.86,0.14,110.77,0.58,2025-05-07
Pop,XL Recordings,-13.22,0.19,187.93,0.41,2017-05-03
Pop,XL Recordings,-4.92,0.16,186.51,0.11,2024-07-20
Pop,Universal Music,-44.86,0.22,124.57,0.78,2017-06-11
Pop,Warner Music,-39.33,0.72,153.85,0.77,2023-01-13
Pop,EMI,-43.77,0.1,197.19,0.9,2018-08-17
Pop,XL Recordings,-11.41,0.32,84.15,0.24,2024-08-27
Pop,Columbia,-38.7,0.48,186.99,0.42,2024-01-17
Pop,Island Records,-30.19,0.77,161.8,0.62,2016-02-12
Pop,EMI,-47.18,0.33,195.95,0.48,2017-10-26
Pop,Sony Music,-12.54,0.5,99.08,0.63,2021-11-12
Pop,Warner Music,-21,0.23,138.84,0.21,2021-11-22
Pop,Universal Music,-4.93,0.2,157.64,0.77,2015-05-01
Pop,XL Recordings,-19.23,0.7,73.34,0.99,2024-07-09
Pop,XL Recordings,-44.13,0.55,102.25,0.24,2020-04-03
Pop,Island Records,-41.78,0.19,111.55,0.06,2020-09-24
Pop,Sony Music,-44.49,0.69,151,0.88,2025-09-10
Pop,Sony Music,-2.8,0.43,125.61,0.63,2018-11-14
Pop,Island Records,-21.22,0.43,148.38,0.98,2015-05-27
Pop,Universal Music,-53.67,0.26,133.79,0.48,2019-12-04
Pop,XL Recordings,-48.08,0.76,196.37,0.92,2018-02-25
Pop,XL Recordings,-23.94,0.77,97.5,0.24,2024-03-17
Pop,Island Records,-43.38,0.86,134.25,0.09,2018-04-09
Pop,Warner Music,-4.62,0.79,78.6,0.67,2015-03-01
Pop,Universal Music,-7.32,0.31,150.19,0.38,2015-04-26
Pop,EMI,-23.99,0.84,66.51,0.62,2018-03-31
Pop,Island Records,-46.03,0.25,90.02,0.7,2016-06-15
Pop,Universal Music,-30.88,0.43,171.9,0.8,2018-05-26
Pop,EMI,-52.49,0.92,81.34,0.66,2024-11-19
Pop,XL Recordings,-32.77,0.05,112.83,0.25,2018-02-27
Pop,Sony Music,-3.12,0.12,159.95,0.56,2025-04-13
Pop,Island Records,-4.85,0.37,73.41,0.3,2023-08-21
Pop,Columbia,-4.6,0.55,136.83,0.79,2021-04-25
Pop,XL Recordings,-10.87,0.3,187.59,0.63,2019-03-24
Pop,XL Recordings,-28.26,0.45,61.03,0.68,2021-06-05
Pop,EMI,-36.35,0.04,145.61,0.89,2015-11-10
Pop,XL Recordings,-43.33,0.56,99.87,0.76,2022-07-18
Pop,EMI,-28.59,0.55,179.9,0.08,2018-12-24
Pop,Warner Music,-40.65,0.92,158.64,0.41,2024-02-23
Pop,XL Recordings,-28.08,0.72,166.89,0.95,2025-06-01
Pop,Universal Music,-46.97,0.44,107.24,0.1,2018-05-23
Pop,Warner Music,-14.63,0.88,164.06,0.32,2019-06-16
Pop,Warner Music,-52.76,0.52,155.04,0.62,2024-06-25
Pop,Columbia,-44.01,0.17,106.96,0.13,2022-02-13
Pop,Columbia,-11.8,0.63,113.7,0.29,2018-02-20
Pop,XL Recordings,-51.2,0.59,175.28,0.9,2022-08-17
Pop,Warner Music,-30.45,0.24,157.06,0.13,2023-06-02
Pop,Sony Music,-2.89,0.38,125.06,0.44,2019-03-19
Pop,EMI,-18.23,0.12,76.07,0.68,2019-09-10
Pop,XL Recordings,-5.42,0.4,106.22,0.86,2017-02-07
Pop,Columbia,-34.5,0.08,176.13,0.87,2022-01-25
Pop,Warner Music,-52.94,0.97,91.55,0.47,2015-12-05
Pop,Island Records,-18.04,0.86,96.14,0.49,2023-02-10
Pop,EMI,-7.96,0.14,101.68,0.15,2023-04-23
Pop,EMI,-46.55,0.26,100.14,0.23,2016-12-14
Pop,XL Recordings,-49.69,0.7,68.92,0.53,2017-08-02
Pop,Sony Music,-16.55,0.04,158.74,0.18,2019-03-12
Pop,Island Records,-22.02,0.46,120.81,0.14,2020-01-02
Pop,Island Records,-32.95,0.88,166.41,0.35,2016-02-17
Pop,Columbia,-23.16,0.15,154.06,0.55,2017-05-30
Pop,XL Recordings,-34.08,0.92,116.39,0.54,2022-08-29
Pop,Warner Music,-20.17,0.17,145.95,0.08,2022-03-13
Pop,XL Recordings,-32.07,0.8,93.14,0.73,2016-08-11
Pop,Sony Music,-24.7,0.73,189.57,0.96,2018-01-20
Pop,Columbia,-18.08,0.87,189.95,0.83,2024-01-15
Pop,Sony Music,-10.93,0.59,100.8,0.24,2017-12-17
Pop,EMI,-7.65,0.46,174.22,0.4,2015-04-08
Pop,Sony Music,-5.32,0.02,135.95,0.23,2020-04-22
Pop,EMI,-4.78,0.42,168.99,0.95,2017-05-17
Pop,XL Recordings,-33.01,0.23,133.74,0.71,2022-01-01
Pop,EMI,-9.93,0.34,174.2,0.37,2025-03-22
Pop,XL Recordings,-36.79,0.3,135.65,0.31,2024-11-28
Pop,Sony Music,-1.1,0.05,75.57,0.66,2023-08-14
Pop,XL Recordings,-41.06,0.73,160.48,0.95,2022-02-12
Pop,XL Recordings,-28.06,0.93,131.34,0.57,2015-05-29
Pop,Island Records,-6.89,0.95,111.74,0.54,2018-02-07
Pop,Columbia,-53.32,0.79,90.17,0.92,2015-07-30
Pop,Warner Music,-49.94,0.74,104.12,0.54,2024-10-20
Pop,Island Records,-3.83,0.24,198.65,0.89,2025-04-13
Pop,Sony Music,-44.23,0.11,60.52,0.75,2022-07-13
Pop,Universal Music,-29.97,0.63,121.48,0.13,2020-11-20
Pop,Columbia,-49.94,0.9,158.03,0.39,2017-01-21
Pop,Sony Music,-1.4,0.24,161.7,0.84,2015-01-02
Pop,Universal Music,-21.66,0.72,165.53,0.24,2021-06-10
Pop,Sony Music,-25.56,0.4,199.98,0.34,2023-10-10
Pop,Universal Music,-37.5,0.86,148,0.28,2021-08-22
Pop,Universal Music,-8.29,0.53,181.67,0.98,2022-02-24
Pop,Columbia,-14.27,0.75,167.29,0.81,2020-11-25
Pop,Sony Music,-51.04,0.76,68.04,0.26,2019-01-27
Pop,Island Records,-11.81,0.16,156.99,0.39,2023-07-21
Pop,Warner Music,-48.21,0.59,74.79,0.87,2020-12-28
Pop,XL Recordings,-36.04,0.15,181.85,0.26,2017-09-09
Pop,Sony Music,-43.71,0.9,84.84,0.09,2018-08-04
Pop,XL Recordings,-42.42,0.79,112.52,0.22,2018-03-23
Pop,XL Recordings,-24.45,0.31,119.39,0.47,2023-05-17
Pop,XL Recordings,-44.21,0.55,74.93,0.47,2019-01-24
Pop,Universal Music,-24.21,0.18,166.93,0.4,2023-04-07
Pop,Warner Music,-2.24,0.11,68.74,0.76,2016-07-01
Pop,XL Recordings,-39.82,0.23,118.96,0.73,2019-06-25
Pop,Universal Music,-52.86,0.36,62.7,0.72,2023-04-30
Pop,Island Records,-30.37,0.06,79.06,0.41,2015-03-28
Pop,XL Recordings,-2.06,0.4,150.73,0.22,2020-10-11
Pop,Warner Music,-12.26,0.06,194.16,0.4,2024-10-24
Pop,Warner Music,-8.47,0.53,198.44,0.17,2016-12-21
Pop,Columbia,-28.14,0.14,82.43,0.61,2015-11-27
Pop,EMI,-42.18,0.74,85.29,0.9,2021-05-29
Pop,XL Recordings,-41.7,0.12,134.46,0.27,2025-12-18
Pop,Warner Music,-53.08,0.93,187.64,0.5,2019-08-14
Pop,XL Recordings,-45.62,0.24,86.39,0.6,2018-07-29
Pop,Sony Music,-54.98,0.85,190.31,0.19,2021-05-30
Pop,Universal Music,-7.95,0.25,119.59,0.39,2024-05-20
Pop,Columbia,-27.13,0.41,156.01,0.42,2020-02-13
Pop,XL Recordings,-32.79,0.44,65.99,0.19,2017-07-04
Pop,Columbia,-40.71,0.67,183.5,0.09,2017-06-19
Pop,XL Recordings,-46.03,0.97,93.44,0.62,2016-05-20
Pop,Island Records,-2.78,0.48,95.45,0.8,2023-03-27
Pop,EMI,-47.27,0.55,143.16,0.81,2025-11-21
Pop,XL Recordings,-11.5,0.93,199.48,0.48,2020-05-12
Pop,Columbia,-49.28,0.19,94.01,0.38,2015-09-12
Pop,XL Recordings,-42.22,0.66,160.98,0.23,2020-04-09
Pop,Warner Music,-20.31,0.49,193.1,0.67,2019-06-17
Pop,XL Recordings,-35.74,0.39,171.51,0.68,2019-06-03
Pop,Warner Music,-24.44,0.23,117.14,0.38,2021-12-10
Pop,Universal Music,-19.49,0.79,172.5,0.19,2016-12-10
Pop,Universal Music,-34.38,0.69,196.36,0.88,2015-10-02
Pop,Columbia,-42.4,0.42,157.03,0.07,2022-06-22
Pop,EMI,-37.16,0.96,145.46,0.14,2024-10-27
Pop,Island Records,-33.39,0.3,146.68,0.48,2015-04-26
Pop,EMI,-10.41,0.62,122.41,0.35,2025-06-29
Pop,Columbia,-7.98,0.34,90.73,0.97,2018-06-03
Pop,Warner Music,-18.11,0.23,67.25,0.66,2025-01-21
Pop,EMI,-20,0.59,124.34,0.18,2019-06-14
Pop,XL Recordings,-32.08,0.44,109.01,0.7,2021-09-18
Pop,Columbia,-53.73,0.9,197.1,0.62,2021-12-26
Pop,Warner Music,-40.1,0.29,66.41,0.07,2016-09-12
Pop,Warner Music,-38.69,0.46,125.01,0.6,2015-12-27
Pop,EMI,-30.02,0.32,151.91,0.54,2015-09-12
Pop,Universal Music,-41.91,0.25,148.98,0.74,2025-06-04
Pop,Warner Music,-39.01,0.52,121.14,0.1,2018-01-09
Pop,EMI,-22.28,0.36,195.63,0.44,2016-11-11
Pop,Sony Music,-2.24,0.05,69.11,0.94,2017-02-17
Pop,Columbia,-18.02,0.98,179.8,0.23,2021-06-09
Pop,EMI,-15.06,0.93,189.4,0.95,2022-03-30
Pop,Columbia,-2.12,0.22,137.26,0.44,2025-03-28
Pop,Columbia,-40.82,0.27,137.28,0.55,2022-07-15
Pop,Columbia,-20.12,0.07,148.69,0.08,2018-12-15
Pop,Universal Music,-32.99,0.34,124.81,0.41,2017-02-18
Pop,Universal Music,-19.67,0.62,178.52,0.66,2015-07-01
Pop,Sony Music,-53.54,0.19,96.32,0.32,2025-08-15
Pop,Sony Music,-15.19,0.49,165.68,0.12,2018-01-18
Pop,Island Records,-14.65,0.2,105.8,0.22,2025-02-13
Pop,Sony Music,-53.73,0.09,187.75,0.57,2017-09-05
Pop,Warner Music,-13.55,0.74,126.45,0.8,2018-09-12
Pop,Columbia,-2.37,0.6,155.66,0.49,2015-03-06
Pop,Island Records,-32.28,0.02,119.92,0.34,2018-03-24
Pop,Island Records,-51.37,0.55,77.94,0.16,2023-08-17
Pop,Columbia,-45.3,0.75,163.74,0.44,2024-10-23
Pop,XL Recordings,-45.68,0.53,107.68,0.42,2025-06-15
Pop,Island Records,-26.47,0.7,123.91,0.84,2021-08-30
Pop,Island Records,-29.77,0.78,199.96,0.83,2018-05-12
Pop,Sony Music,-17.56,0.71,175.6,0.22,2015-06-17
Pop,Island Records,-17.23,0.06,107.43,0.23,2021-06-15
Pop,Warner Music,-26.2,0.33,183.08,0.71,2024-03-19
Pop,Columbia,-8.11,0.33,169.42,0.88,2017-05-13
Pop,Warner Music,-5.73,0.27,63.58,0.54,2017-03-06
Pop,Universal Music,-25.24,0.16,125.37,0.13,2024-02-26
Pop,XL Recordings,-27.54,0.2,98.98,0.67,2020-03-03
Pop,Universal Music,-50.64,0.43,174.05,0.54,2021-12-20
Pop,Island Records,-6.6,0.51,178.74,0.95,2019-10-22
Pop,Island Records,-15.16,0.31,65.22,0.96,2024-12-07
Pop,Warner Music,-24.7,0.07,199.96,0.44,2019-01-09
Pop,Universal Music,-1.87,0.53,72.91,0.49,2017-01-02
Pop,EMI,-15.15,0.07,192.26,0.84,2025-01-12
Pop,XL Recordings,-42.83,0.88,90.31,0.14,2021-01-22
Pop,Sony Music,-34.24,0.7,63.03,0.72,2025-02-28
Pop,Columbia,-11.82,0.61,93.3,0.21,2023-08-12
Pop,Columbia,-18.5,0.03,141.46,0.08,2022-02-21
Pop,XL Recordings,-21.82,0.7,127.24,0.87,2025-04-03
Pop,Warner Music,-40.76,0.42,129.46,0.98,2020-04-06
Pop,Columbia,-9.77,0.52,75.9,0.09,2019-11-02
Pop,EMI,-23.06,0.82,153.66,0.77,2015-08-10
Pop,Warner Music,-16.42,0.8,108.2,0.31,2016-12-23
Pop,EMI,-34.72,0.3,151.83,0.09,2023-05-15
Pop,Warner Music,-16.74,0.45,153.97,0.41,2022-12-07
Pop,XL Recordings,-51.33,0.46,64.47,0.68,2015-01-28
Pop,Sony Music,-10.18,0.21,98.09,0.86,2021-03-27
Pop,Warner Music,-33.93,0.46,99.29,0.4,2020-05-24
Pop,Island Records,-33.7,0.46,196.42,0.84,2017-07-13
Pop,XL Recordings,-10.88,0.89,182.22,0.71,2025-07-13
Pop,Island Records,-51.88,0.2,111.48,0.6,2018-05-05
Pop,Universal Music,-36.23,0.16,145.73,0.46,2016-05-11
Pop,XL Recordings,-30.06,0.75,184.74,0.19,2017-01-15
Pop,Universal Music,-32.53,0.59,184.96,0.33,2017-04-03
Pop,XL Recordings,-24.1,0.74,134.94,0.53,2018-04-30
Pop,XL Recordings,-21.03,0.44,169.76,0.37,2016-06-30
Pop,Universal Music,-13.09,0.64,92.02,0.71,2025-11-20
Pop,Warner Music,-39.94,0.07,157.39,0.83,2017-07-26
Pop,Warner Music,-41.25,0.36,61.62,0.13,2015-03-20
Pop,XL Recordings,-54.6,0.14,128.68,0.49,2015-03-14
Pop,Columbia,-44.03,0.33,79.35,0.65,2025-12-15
Pop,XL Recordings,-52.1,0.31,105.65,0.77,2019-08-21
Pop,Island Records,-47.08,0.26,108.98,0.95,2021-07-22
Pop,Warner Music,-13.65,0.87,152.4,0.32,2024-02-11
Pop,Warner Music,-53.55,0.5,100.49,0.93,2015-02-02
Pop,Sony Music,-47.14,0.12,186.01,0.9,2018-04-22
Pop,Island Records,-33.38,0.78,159.9,0.53,2021-08-05
Pop,XL Recordings,-8.6,0.66,159,0.25,2025-01-25
Pop,Columbia,-50.3,0.21,158.16,0.25,2024-09-30
Pop,Warner Music,-24.19,0.54,180.84,0.81,2023-04-13
Pop,Universal Music,-23.6,0.58,156.53,0.92,2019-09-03
Pop,Sony Music,-24.69,0.6,138.26,0.62,2018-06-16
Pop,Warner Music,-40.41,0.04,61.05,0.93,2016-02-04
Pop,EMI,-4.74,0.55,186.45,0.44,2023-01-20
Pop,Columbia,-5.39,0.24,131.41,0.88,2018-10-30
Pop,Columbia,-49.17,0.44,81.25,0.05,2024-09-27
Pop,Sony Music,-3.67,0.84,149.04,0.6,2015-07-20
Pop,Island Records,-15.06,0.53,190.11,0.4,2016-03-13
Pop,XL Recordings,-23.88,0.96,115.98,0.44,2021-01-01
Pop,Warner Music,-34.46,0.58,78.4,0.24,2021-02-20
Pop,Sony Music,-28.27,0.34,97.7,0.15,2017-05-15
Pop,Sony Music,-30.96,0.27,165.54,0.55,2025-11-21
Pop,EMI,-35.74,0.32,110.43,0.78,2016-01-24
Pop,Sony Music,-54.9,0.85,89.06,0.73,2017-03-27
Pop,EMI,-35.44,0.3,65.93,0.79,2020-10-21
Pop,Warner Music,-51.05,0.89,93.1,0.1,2022-04-13
Pop,EMI,-9.58,0.38,104.78,0.25,2017-07-06
Pop,EMI,-12.63,0.07,169.92,0.6,2024-08-03
Pop,Sony Music,-54.15,0.42,165.02,0.55,2018-11-05
Pop,Island Records,-10.37,0.69,127.47,0.36,2024-05-21
Pop,Warner Music,-14.23,0.92,169.01,0.97,2023-01-25
Pop,EMI,-13.57,0.52,94.37,0.4,2015-07-08
Pop,Island Records,-14.53,0.27,162.5,0.63,2022-03-06
Pop,Warner Music,-23.65,0.42,123.03,0.95,2018-02-19
Pop,Universal Music,-16.26,0.93,129.44,0.16,2023-09-17
Pop,Island Records,-18.23,0.74,167.95,0.47,2019-10-24
Pop,EMI,-22.77,0.81,114.59,0.54,2017-02-07
Pop,Columbia,-27.71,0.05,112.74,0.39,2023-11-03
Pop,Universal Music,-46.95,0.86,165.85,0.6,2016-11-04
Pop,Warner Music,-34.28,0.08,62.96,0.23,2021-11-02
Pop,Warner Music,-32.35,0.23,176.3,0.54,2024-06-22
Pop,XL Recordings,-48.3,0.29,99.52,0.65,2021-08-30
Pop,Warner Music,-36.76,0.31,142.1,0.35,2022-01-31
Pop,Columbia,-27.8,0.09,121.2,0.94,2018-04-17
Pop,Columbia,-13.82,0.89,161.14,0.76,2023-12-27
Pop,Warner Music,-53.1,0.51,148.3,0.32,2020-06-27
Pop,Warner Music,-37.76,0.78,84.77,0.73,2022-04-13
Pop,EMI,-24.63,0.93,98.42,0.45,2019-12-15
Pop,Warner Music,-32.81,0.23,102.32,0.94,2023-09-10
Pop,Sony Music,-51.8,0.1,72.1,0.1,2016-06-16
Pop,Sony Music,-48.75,0.81,150.69,0.64,2015-06-09
Pop,Columbia,-44.94,0.4,154.67,0.57,2024-09-08
Pop,Warner Music,-33.68,0.07,199.98,0.44,2020-04-23
Pop,Universal Music,-51.38,0.4,110.37,0.75,2022-11-22
Pop,EMI,-19.6,0.75,99.11,0.57,2018-04-13
Pop,EMI,-34.39,0.95,102.17,0.15,2019-08-03
Pop,Sony Music,-3.41,0.13,62.3,0.98,2025-02-28
Pop,Warner Music,-43.42,0.49,167.91,0.7,2017-12-13
Pop,XL Recordings,-39.19,0.4,66.68,0.72,2015-12-18
Pop,EMI,-21.53,0.35,128.57,0.2,2025-03-03
Pop,Island Records,-12.42,0.7,129.65,0.73,2017-11-21
Pop,Island Records,-12.29,0.43,113.25,0.78,2023-07-06
Pop,Universal Music,-7.65,0.44,151.41,0.07,2020-03-25
Pop,EMI,-31.34,0.6,135.58,0.56,2020-01-01
Pop,Columbia,-25.94,0.11,176.85,0.6,2018-07-04
Pop,Columbia,-21.39,0.81,162,0.34,2025-01-23
Pop,Island Records,-44.84,0.69,177.83,0.63,2016-01-30
Pop,Columbia,-45.89,0.32,122.88,0.42,2016-01-13
Pop,Universal Music,-38.89,0.63,84.37,0.54,2016-08-21
Pop,XL Recordings,-6.3,0.31,165.4,0.2,2022-09-26
Pop,Universal Music,-25.86,0.06,136.32,0.05,2016-10-11
Pop,Island Records,-2.88,0.37,184,0.75,2024-09-01
Pop,Sony Music,-31.01,0.51,72.72,0.52,2025-01-02
Pop,EMI,-7.22,0.85,178.27,0.16,2018-03-14
Pop,Sony Music,-33.81,0.85,73.22,0.9,2021-08-19
Pop,XL Recordings,-6.13,0.68,153.84,0.8,2024-06-02
Pop,Sony Music,-34.7,0.74,154.74,0.9,2017-09-27
Pop,Sony Music,-36.26,0.76,67.65,0.44,2018-05-11
Pop,Columbia,-42.42,0.76,154.38,0.06,2016-12-24
Pop,Sony Music,-34.07,0.5,79.22,0.76,2015-04-27
Pop,Warner Music,-46.67,0.04,184.49,0.14,2016-09-08
Pop,Sony Music,-11.74,0.64,150.87,0.28,2018-04-09
Pop,Columbia,-24.3,0.7,198.65,0.77,2020-03-17
Pop,Warner Music,-1.6,0.6,125.27,0.8,2022-07-05
Pop,Universal Music,-5.64,0.95,185.34,0.7,2016-07-01
Pop,Sony Music,-4.42,0.37,170.09,0.62,2024-10-17
Pop,Warner Music,-18.59,0.67,155.57,0.27,2020-06-29
Pop,EMI,-33.37,0.68,94.59,0.69,2015-08-16
Pop,Columbia,-5.48,0.7,92.63,0.57,2016-09-13
Pop,Universal Music,-8.19,0.52,127,0.07,2020-12-17
Pop,Warner Music,-23.3,0.48,144.25,0.57,2024-03-21
Pop,Columbia,-5.04,0.71,97.58,0.55,2024-02-24
Pop,Island Records,-15.06,0.11,114.85,0.32,2019-10-20
